"","we.ep","we.eBH","wi.ep","wi.eBH","rab.all","rab.win.Base","rab.win.Target","diff.btw","diff.win","effect","effect.low","effect.high","overlap"
"ASV32",0.524171657026829,0.96988257790732,0.586450998277085,0.978713500670022,-0.866918658941701,-0.737001399929968,-1.34212547969368,-0.75073001357263,5.22837138560689,-0.130211252882627,-4.84486257808341,3.09082885754218,0.435940114859618
"ASV17",0.164982093666924,0.876129494772898,0.36938140603358,0.948213970007448,0.682117686490697,1.0636368333862,-0.308922766085908,-2.24515002603307,6.6621379219718,-0.334963226861355,-5.71781399884294,2.67758303408317,0.341666707402781
"ASV2",0.485963782526833,0.969723393583807,0.44737826424783,0.977084358542692,1.46686227050418,1.13228694564723,4.49148227914454,1.46952179147617,7.16695238856238,0.210717732490977,-3.42926364998051,5.45100604203314,0.401666690344806
"ASV3",0.736386103861154,0.979174545728123,0.739951184081619,0.988101003264047,-1.10111110125605,-1.09604279154803,-1.16627145902798,-0.271777015811733,4.48195975670755,-0.0572825127636215,-3.48299262734562,3.56341192325275,0.476666672079685
"ASV10",0.741851085689245,0.979629108413594,0.767854227897706,0.986568415481459,-1.05916951122837,-1.08903867848856,-0.945251438817048,-0.013176157569311,4.86686670807154,-0.0017747410598315,-4.47465889062101,3.59832333759247,0.499168053436533
"ASV66",0.727515621441972,0.969319852561318,0.730907705820749,0.979976565302652,-1.19312983726551,-1.18075867188246,-1.27231225292502,-0.340191538558746,4.46213462061788,-0.0519537131994249,-4.79982431135441,3.31712487405766,0.475000005801535
"ASV80",0.743521484571634,0.96075120452602,0.740565116043377,0.975728306129644,-1.23102022636983,-1.22327153411001,-1.27468243346197,-0.230396867722434,4.34139854187461,-0.0420033504218918,-3.91545981971919,4.41894054167165,0.484193015297758
"ASV11",0.744295653327545,0.968789490079347,0.754215600824297,0.976065983131201,-1.18564054713685,-1.17267525276244,-1.29273245972166,0.14450998412083,4.3624486139838,0.0327553737683809,-3.6228936036343,3.54176016194562,0.485000003475346
"ASV19",0.713399950670385,0.995377038146508,0.7110929698321,0.996858317474259,1.94511871173266,1.64378210271012,5.15659074644688,0.339494034929224,8.07583927654927,0.0512876671559532,-4.04076584795835,5.13489582494966,0.469217977178707
"ASV4",0.618586149167283,1,0.515831120570251,0.999872808351069,6.60170345053186,6.60170345053186,6.89833614972881,-1.19696925760835,9.94720726449403,-0.13004765904105,-7.87836246689086,4.30020089851652,0.419301183841571
"ASV30",0.286103012415793,0.892596359293662,0.517679605418736,0.945660860878252,-0.59988379268258,-0.364319907246763,-1.09379031429828,-0.969515050378507,6.54997361817521,-0.134806711417057,-6.59914619362926,3.0501752560505,0.42928454243823
"ASV27",0.727225036121498,0.970840242473043,0.76023282997196,0.982744475011755,-1.13148816135325,-1.14799785392212,-1.02863651494674,0.0598325998946123,4.46331168660306,0.0101628077152569,-4.67764026736467,3.443598721425,0.492512480929176
"ASV5",0.27093717869632,0.925340799798013,0.266943312725921,0.911152953610451,-0.190048757834599,-0.433164022854089,5.07372475732263,3.86533872568385,8.56285079855405,0.490359394692474,-2.93078038595253,8.51417321571863,0.344425996478853
"ASV29",0.736605584931541,0.974899480432014,0.759056889969933,0.984188681688682,-1.21209608841023,-1.19869587369189,-1.22521579332789,-0.0863795762043633,4.29770715915539,-0.017559255735101,-3.91737974821248,4.07220186351496,0.495000001157522
"ASV21",0.615350271756673,0.984050409107562,0.638652815783251,0.985736252475383,-0.833583724643045,-0.72474711085113,-1.16637055479187,-0.682717040794807,4.9398598014076,-0.127228003000395,-4.5856658872553,3.08059099265063,0.440000014091797
"ASV1",0.620226351298436,0.973102771936211,0.606865477517651,0.977369480693756,15.933554351326,15.872139352326,16.1876367852144,0.268884590266786,1.49844540121001,0.17257119471773,-2.90568552027409,3.70846753028098,0.422628970035399
"ASV16",0.703871457135324,0.980130658421605,0.737527110570589,0.981591134308526,-1.18123607471699,-1.16175167806286,-1.24249799734354,-0.11620854271667,4.50728156544778,-0.0236291215414079,-4.36653175177518,3.99348113607276,0.490848587802561
"ASV38",0.40635428464255,0.917406249055593,0.444951184081619,0.905544574856169,-1.15146937595,-1.38538812780552,-0.296700298929301,1.57917881672995,5.37409871925619,0.265020714636649,-3.10406584039923,6.71901697343134,0.366666699893634
"ASV39",0.460734440315619,0.883506552088738,0.459566602479646,0.901072419453006,-1.21388251506323,-1.39774261188281,-0.43492340371632,1.56325428087122,5.03568997913492,0.291176576145837,-2.41039444772616,4.44955392538325,0.367720498705382
"ASV49",0.724381434925935,0.966450430739415,0.756528394311003,0.986693354954224,-1.2247250520612,-1.22540485173332,-1.1886737397919,-0.0764322834314868,4.46113474859174,-0.0111594768778855,-3.70661927361779,4.08184117439644,0.494176374055907
"ASV51",0.742760994485341,0.974081097024602,0.745254113036722,0.976907790277356,-1.22996872998934,-1.19743969985268,-1.34074019871223,-0.0478408239975225,4.48898526306353,-0.00854683580390444,-4.03437945774798,4.19421492704069,0.492512480929176
"ASV77",0.724758142751815,0.9704445325273,0.7504623830276,0.983431067724546,-1.0974565940539,-1.11064314818576,-1.01653357043478,-0.0399798069093942,4.3167397998853,-0.01306643381092,-3.97215210819282,4.05722326808298,0.494176374055907
"ASV72",0.719766227987642,0.963354365807581,0.746519374345461,0.983483006526485,-1.17401885335084,-1.1557514209949,-1.25280902856018,-0.125569420525749,4.44254976002002,-0.0263590633237116,-3.94668938128149,3.57412612925692,0.483333337195646
"ASV73",0.413978763999006,0.858385122848529,0.437056991317861,0.879053358745388,-1.13697378716579,-1.32993890162021,-0.286777131352108,1.38832060225914,5.02702216547664,0.249649269208485,-2.69394258314145,5.15781728579643,0.373333364665089
"ASV78",0.731293577009528,0.973145496024685,0.763844262018175,0.988861224658326,-1.16200159412208,-1.17263493195213,-1.14232239516534,0.117668885452757,4.33743192002707,0.0147506553269582,-3.77658188326602,3.72086107733124,0.487520801549776
